start_ts	endpoint	request_body	request_headers
2021-03-03 21:20:16.353596-08	/log	"{""retry_count"":0,""auth_status"":""Success"",""body"":""Express transaction. Order ID: 790QPFISV"",""kiosk_id"":790,""time"":1614835183,""type"":""LogCardAuth""}"	{'Cookie': 'pantry-sid=eyJhbGciOiJIUzI1NiIsImV4cCI6MTYxNDg1NDQ3OSwiaWF0IjoxNjE0MDAxMjc5fQ.eyJzZXJpYWwiOiIwMDAwMWNkNDBlZTIifQ.Gk63eBJiPBGJBmCo58win95xHZOz_SdRLcnaI8tcsYw', 'Content-Type': 'application/json; charset=utf-8', 'Content-Length': '145', 'User-Agent': 'okhttp/3.12.4', 'Connection': 'Keep-Alive', 'Host': 'kiosk-prod.bytefoods.com'}
2021-03-03 21:20:16.334874-08	/sync_transact	"{""order_id"":""790QPFISV"",""payment_system"":""Express"",""created"":1614835183,""time_opened"":0,""time_closed"":0,""time_door_opened"":0,""time_door_closed"":0,""stamp"":0,""purchased_products"":[],""payment"":{""first_name"":"" PHUC                "",""last_name"":""TRAN"",""validate"":1,""ksn"":""9011880B29A9A600292C"",""magne_print"":""296011BC646FEF07D1AC32B99F3180BFCDBC4F9B6B100405FB33E21E60C41EE2C9DCAF19FACA46A2B6FAD1042B1BAC67DE51E073FDAB069F"",""magne_print_status"":""61403000"",""track2"":""382F97FD938DCA5DDC1A938CD670A648C7740C1A237C5905F3015AF3D6D468D57543D1A006B06E4D"",""card_pan"":""4342561858"",""card_type"":""unknown""},""time"":1614835183,""currency"":""USD"",""time_preauth"":0,""time_capture"":0,""tablet_processing_done"":0}"	{'Cookie': 'pantry-sid=eyJhbGciOiJIUzI1NiIsImV4cCI6MTYxNDg1NDQ3OSwiaWF0IjoxNjE0MDAxMjc5fQ.eyJzZXJpYWwiOiIwMDAwMWNkNDBlZTIifQ.Gk63eBJiPBGJBmCo58win95xHZOz_SdRLcnaI8tcsYw', 'User-Agent': 'okhttp/3.12.4', 'Content-Length': '685', 'Host': 'kiosk-prod.bytefoods.com', 'Content-Type': 'application/json; charset=UTF-8', 'Connection': 'Keep-Alive'}
2021-03-03 21:21:22.816923-08	/item	"{""retry_count"":0,""time"":1614835250,""epc"":""000040610116082000540695"",""reading_cycle"":150349,""order_id"":""790QPFISV"",""reason"":""add_to_order"",""direction"":""out""}"	{'Content-Type': 'application/json; charset=utf-8', 'Connection': 'Keep-Alive', 'Cookie': 'pantry-sid=eyJhbGciOiJIUzI1NiIsImV4cCI6MTYxNDg1NDQ3OSwiaWF0IjoxNjE0MDAxMjc5fQ.eyJzZXJpYWwiOiIwMDAwMWNkNDBlZTIifQ.Gk63eBJiPBGJBmCo58win95xHZOz_SdRLcnaI8tcsYw', 'User-Agent': 'okhttp/3.12.4', 'Host': 'kiosk-prod.bytefoods.com', 'Content-Length': '156'}
2021-03-03 21:20:44.368262-08	/item	"{""retry_count"":0,""time"":1614835211,""epc"":""000101760116024989600470"",""reading_cycle"":150342,""order_id"":""790QPFISV"",""reason"":""add_to_order"",""direction"":""out""}"	{'Cookie': 'pantry-sid=eyJhbGciOiJIUzI1NiIsImV4cCI6MTYxNDg1NDQ3OSwiaWF0IjoxNjE0MDAxMjc5fQ.eyJzZXJpYWwiOiIwMDAwMWNkNDBlZTIifQ.Gk63eBJiPBGJBmCo58win95xHZOz_SdRLcnaI8tcsYw', 'Content-Type': 'application/json; charset=utf-8', 'Content-Length': '156', 'User-Agent': 'okhttp/3.12.4', 'Connection': 'Keep-Alive', 'Host': 'kiosk-prod.bytefoods.com'}
2021-03-03 21:20:49.635203-08	/sync_transact	"{""order_id"":""790QPFISV"",""payment_system"":""Express"",""email"":"""",""created"":1614835183,""time_opened"":1614835185,""time_closed"":1614835195,""time_door_opened"":1614835187,""time_door_closed"":1614835195,""stamp"":5,""purchased_products"":[{""epc"":""000101760116024989600470"",""price"":2.19}],""payment"":{""first_name"":"" PHUC                "",""last_name"":""TRAN"",""validate"":0,""ksn"":""9011880B29A9A600292C"",""magne_print"":""296011BC646FEF07D1AC32B99F3180BFCDBC4F9B6B100405FB33E21E60C41EE2C9DCAF19FACA46A2B6FAD1042B1BAC67DE51E073FDAB069F"",""magne_print_status"":""61403000"",""track2"":""382F97FD938DCA5DDC1A938CD670A648C7740C1A237C5905F3015AF3D6D468D57543D1A006B06E4D"",""card_pan"":""4342561858"",""card_type"":""unknown""},""time"":1614835217,""currency"":""USD"",""time_preauth"":0,""time_capture"":0,""tablet_processing_done"":0}"	{'Host': 'kiosk-prod.bytefoods.com', 'Content-Length': '779', 'User-Agent': 'okhttp/3.12.4', 'Connection': 'Keep-Alive', 'Cookie': 'pantry-sid=eyJhbGciOiJIUzI1NiIsImV4cCI6MTYxNDg1NDQ3OSwiaWF0IjoxNjE0MDAxMjc5fQ.eyJzZXJpYWwiOiIwMDAwMWNkNDBlZTIifQ.Gk63eBJiPBGJBmCo58win95xHZOz_SdRLcnaI8tcsYw', 'Content-Type': 'application/json; charset=UTF-8'}
2021-03-03 21:21:28.31694-08	/item	"{""retry_count"":0,""read_count"":1,""time"":1614835255,""epc"":""000040610116082000540695"",""reason"":""correction"",""direction"":""in"",""rssi"":-49,""reading_cycle"":150350,""antenna"":5}"	{'Host': 'kiosk-prod.bytefoods.com', 'Content-Length': '168', 'User-Agent': 'okhttp/3.12.4', 'Connection': 'Keep-Alive', 'Cookie': 'pantry-sid=eyJhbGciOiJIUzI1NiIsImV4cCI6MTYxNDg1NDQ3OSwiaWF0IjoxNjE0MDAxMjc5fQ.eyJzZXJpYWwiOiIwMDAwMWNkNDBlZTIifQ.Gk63eBJiPBGJBmCo58win95xHZOz_SdRLcnaI8tcsYw', 'Content-Type': 'application/json; charset=utf-8'}
2021-03-03 21:22:34.169948-08	/sync_transact	"{""order_id"":""790QPFISV"",""payment_system"":""Express"",""email"":"""",""created"":1614835183,""time_opened"":1614835185,""time_closed"":1614835195,""time_door_opened"":1614835187,""time_door_closed"":1614835195,""stamp"":11,""purchased_products"":[{""epc"":""000101760116024989600470"",""price"":2.19}],""payment"":{""first_name"":"" PHUC                "",""last_name"":""TRAN"",""validate"":0,""ksn"":""9011880B29A9A600292C"",""magne_print"":""296011BC646FEF07D1AC32B99F3180BFCDBC4F9B6B100405FB33E21E60C41EE2C9DCAF19FACA46A2B6FAD1042B1BAC67DE51E073FDAB069F"",""magne_print_status"":""61403000"",""track2"":""382F97FD938DCA5DDC1A938CD670A648C7740C1A237C5905F3015AF3D6D468D57543D1A006B06E4D"",""card_pan"":""4342561858"",""card_type"":""unknown""},""time"":1614835321,""currency"":""USD"",""time_preauth"":0,""time_capture"":0,""tablet_processing_done"":0}"	{'Connection': 'Keep-Alive', 'Host': 'kiosk-prod.bytefoods.com', 'Content-Type': 'application/json; charset=UTF-8', 'Cookie': 'pantry-sid=eyJhbGciOiJIUzI1NiIsImV4cCI6MTYxNDg1NDQ3OSwiaWF0IjoxNjE0MDAxMjc5fQ.eyJzZXJpYWwiOiIwMDAwMWNkNDBlZTIifQ.Gk63eBJiPBGJBmCo58win95xHZOz_SdRLcnaI8tcsYw', 'Content-Length': '780', 'User-Agent': 'okhttp/3.12.4'}
2021-03-03 21:21:55.540285-08	/sync_transact	"{""order_id"":""790QPFISV"",""payment_system"":""Express"",""email"":"""",""created"":1614835183,""time_opened"":1614835185,""time_closed"":1614835195,""time_door_opened"":1614835187,""time_door_closed"":1614835195,""stamp"":8,""purchased_products"":[{""epc"":""000091730116025015570086"",""price"":1.29},{""epc"":""000101760116024989600470"",""price"":2.19}],""payment"":{""first_name"":"" PHUC                "",""last_name"":""TRAN"",""validate"":0,""ksn"":""9011880B29A9A600292C"",""magne_print"":""296011BC646FEF07D1AC32B99F3180BFCDBC4F9B6B100405FB33E21E60C41EE2C9DCAF19FACA46A2B6FAD1042B1BAC67DE51E073FDAB069F"",""magne_print_status"":""61403000"",""track2"":""382F97FD938DCA5DDC1A938CD670A648C7740C1A237C5905F3015AF3D6D468D57543D1A006B06E4D"",""card_pan"":""4342561858"",""card_type"":""unknown""},""time"":1614835282,""currency"":""USD"",""time_preauth"":0,""time_capture"":0,""tablet_processing_done"":0}"	{'Content-Length': '827', 'Host': 'kiosk-prod.bytefoods.com', 'User-Agent': 'okhttp/3.12.4', 'Connection': 'Keep-Alive', 'Cookie': 'pantry-sid=eyJhbGciOiJIUzI1NiIsImV4cCI6MTYxNDg1NDQ3OSwiaWF0IjoxNjE0MDAxMjc5fQ.eyJzZXJpYWwiOiIwMDAwMWNkNDBlZTIifQ.Gk63eBJiPBGJBmCo58win95xHZOz_SdRLcnaI8tcsYw', 'Content-Type': 'application/json; charset=UTF-8'}
2021-03-03 21:22:03.789843-08	/sync_transact	"{""order_id"":""790QPFISV"",""payment_system"":""Express"",""email"":"""",""created"":1614835183,""time_opened"":1614835185,""time_closed"":1614835195,""time_door_opened"":1614835187,""time_door_closed"":1614835195,""stamp"":9,""purchased_products"":[{""epc"":""000101760116024989600470"",""price"":2.19}],""payment"":{""first_name"":"" PHUC                "",""last_name"":""TRAN"",""validate"":0,""ksn"":""9011880B29A9A600292C"",""magne_print"":""296011BC646FEF07D1AC32B99F3180BFCDBC4F9B6B100405FB33E21E60C41EE2C9DCAF19FACA46A2B6FAD1042B1BAC67DE51E073FDAB069F"",""magne_print_status"":""61403000"",""track2"":""382F97FD938DCA5DDC1A938CD670A648C7740C1A237C5905F3015AF3D6D468D57543D1A006B06E4D"",""card_pan"":""4342561858"",""card_type"":""unknown""},""time"":1614835291,""currency"":""USD"",""time_preauth"":0,""time_capture"":0,""tablet_processing_done"":0}"	{'Host': 'kiosk-prod.bytefoods.com', 'Connection': 'Keep-Alive', 'User-Agent': 'okhttp/3.12.4', 'Content-Type': 'application/json; charset=UTF-8', 'Cookie': 'pantry-sid=eyJhbGciOiJIUzI1NiIsImV4cCI6MTYxNDg1NDQ3OSwiaWF0IjoxNjE0MDAxMjc5fQ.eyJzZXJpYWwiOiIwMDAwMWNkNDBlZTIifQ.Gk63eBJiPBGJBmCo58win95xHZOz_SdRLcnaI8tcsYw', 'Content-Length': '779'}
2021-03-03 21:21:33.819939-08	/sync_transact	"{""order_id"":""790QPFISV"",""payment_system"":""Express"",""email"":"""",""created"":1614835183,""time_opened"":1614835185,""time_closed"":1614835195,""time_door_opened"":1614835187,""time_door_closed"":1614835195,""stamp"":7,""purchased_products"":[{""epc"":""000101760116024989600470"",""price"":2.19}],""payment"":{""first_name"":"" PHUC                "",""last_name"":""TRAN"",""validate"":0,""ksn"":""9011880B29A9A600292C"",""magne_print"":""296011BC646FEF07D1AC32B99F3180BFCDBC4F9B6B100405FB33E21E60C41EE2C9DCAF19FACA46A2B6FAD1042B1BAC67DE51E073FDAB069F"",""magne_print_status"":""61403000"",""track2"":""382F97FD938DCA5DDC1A938CD670A648C7740C1A237C5905F3015AF3D6D468D57543D1A006B06E4D"",""card_pan"":""4342561858"",""card_type"":""unknown""},""time"":1614835261,""currency"":""USD"",""time_preauth"":0,""time_capture"":0,""tablet_processing_done"":0}"	{'Cookie': 'pantry-sid=eyJhbGciOiJIUzI1NiIsImV4cCI6MTYxNDg1NDQ3OSwiaWF0IjoxNjE0MDAxMjc5fQ.eyJzZXJpYWwiOiIwMDAwMWNkNDBlZTIifQ.Gk63eBJiPBGJBmCo58win95xHZOz_SdRLcnaI8tcsYw', 'Content-Type': 'application/json; charset=UTF-8', 'Host': 'kiosk-prod.bytefoods.com', 'Content-Length': '779', 'User-Agent': 'okhttp/3.12.4', 'Connection': 'Keep-Alive'}
2021-03-03 21:21:52.278331-08	/products_and_promotions		{'User-Agent': 'okhttp/3.12.4', 'Host': 'kiosk-prod.bytefoods.com', 'Connection': 'Keep-Alive', 'If-None-Match': 'fbd02a1a73f22dbd6e349b79bda491d946f596a4', 'Cookie': 'pantry-sid=eyJhbGciOiJIUzI1NiIsImV4cCI6MTYxNDg1NDQ3OSwiaWF0IjoxNjE0MDAxMjc5fQ.eyJzZXJpYWwiOiIwMDAwMWNkNDBlZTIifQ.Gk63eBJiPBGJBmCo58win95xHZOz_SdRLcnaI8tcsYw'}
2021-03-03 21:22:28.817602-08	/item	"{""retry_count"":0,""read_count"":1,""time"":1614835316,""epc"":""000104480116021690620614"",""reason"":""correction"",""direction"":""in"",""rssi"":-62,""reading_cycle"":150361,""antenna"":8}"	{'Content-Length': '168', 'Cookie': 'pantry-sid=eyJhbGciOiJIUzI1NiIsImV4cCI6MTYxNDg1NDQ3OSwiaWF0IjoxNjE0MDAxMjc5fQ.eyJzZXJpYWwiOiIwMDAwMWNkNDBlZTIifQ.Gk63eBJiPBGJBmCo58win95xHZOz_SdRLcnaI8tcsYw', 'Connection': 'Keep-Alive', 'Content-Type': 'application/json; charset=utf-8', 'User-Agent': 'okhttp/3.12.4', 'Host': 'kiosk-prod.bytefoods.com'}
2021-03-03 21:21:50.397677-08	/item	"{""retry_count"":0,""time"":1614835277,""epc"":""000091730116025015570086"",""reading_cycle"":150354,""order_id"":""790QPFISV"",""reason"":""add_to_order"",""direction"":""out""}"	{'Content-Length': '156', 'Cookie': 'pantry-sid=eyJhbGciOiJIUzI1NiIsImV4cCI6MTYxNDg1NDQ3OSwiaWF0IjoxNjE0MDAxMjc5fQ.eyJzZXJpYWwiOiIwMDAwMWNkNDBlZTIifQ.Gk63eBJiPBGJBmCo58win95xHZOz_SdRLcnaI8tcsYw', 'Connection': 'Keep-Alive', 'Content-Type': 'application/json; charset=utf-8', 'User-Agent': 'okhttp/3.12.4', 'Host': 'kiosk-prod.bytefoods.com'}
2021-03-03 21:21:55.837448-08	/item	"{""retry_count"":0,""read_count"":1,""time"":1614835283,""epc"":""000091730116025015570086"",""reason"":""correction"",""direction"":""in"",""rssi"":-46,""reading_cycle"":150355,""antenna"":4}"	{'Cookie': 'pantry-sid=eyJhbGciOiJIUzI1NiIsImV4cCI6MTYxNDg1NDQ3OSwiaWF0IjoxNjE0MDAxMjc5fQ.eyJzZXJpYWwiOiIwMDAwMWNkNDBlZTIifQ.Gk63eBJiPBGJBmCo58win95xHZOz_SdRLcnaI8tcsYw', 'Content-Type': 'application/json; charset=utf-8', 'User-Agent': 'okhttp/3.12.4', 'Content-Length': '168', 'Host': 'kiosk-prod.bytefoods.com', 'Connection': 'Keep-Alive'}
2021-03-03 21:22:40.11259-08	/status	"{""gcm_id"":""fUcDWMxL-sc:APA91bELOmRHqBkOr9cEZlzkfsFlm8lWSwFXgI5ipMMoP-R0ljaAkqXvLnWfgTgURTctxgABZykyn6qgKQdPoA4Qrys0_e_LLPr_D-BSQ-fpJC-boXNrkrW8tALzioRifEj51YRRrR-J"",""kiosk_id"":790,""retry_queue_length"":0,""num_transactions_pending_sync"":0,""battery_level"":100,""is_locked"":false,""system_uptime"":841476829,""kiosk_temperature"":0,""retry_count"":0,""temperature_tags"":[{""read_count"":4,""read_avg"":-0.04,""epc"":""000047170115990579250149""},{""read_count"":8,""read_avg"":0.29,""epc"":""000047160115990534900120""}],""kiosk_temperature_count"":0,""time"":1614835327,""kit_temperature"":0,""rfid_0"":4364,""happy_hour"":0,""rfid_1"":3944,""power"":0,""app_uptime"":834052635,""rfid_2"":3916,""rfid_3"":3969,""rfid_4"":3415,""rfid_5"":3376,""rfid_6"":3402,""rfid_7"":3439}"	{'Cookie': 'pantry-sid=eyJhbGciOiJIUzI1NiIsImV4cCI6MTYxNDg1NDQ3OSwiaWF0IjoxNjE0MDAxMjc5fQ.eyJzZXJpYWwiOiIwMDAwMWNkNDBlZTIifQ.Gk63eBJiPBGJBmCo58win95xHZOz_SdRLcnaI8tcsYw', 'Content-Type': 'application/json; charset=utf-8', 'Content-Length': '719', 'User-Agent': 'okhttp/3.12.4', 'Connection': 'Keep-Alive', 'Host': 'kiosk-prod.bytefoods.com'}
2021-03-03 21:22:23.348784-08	/item	"{""retry_count"":0,""time"":1614835310,""epc"":""000104480116021690620614"",""reading_cycle"":150360,""order_id"":""790QPFISV"",""reason"":""add_to_order"",""direction"":""out""}"	{'Content-Type': 'application/json; charset=utf-8', 'Cookie': 'pantry-sid=eyJhbGciOiJIUzI1NiIsImV4cCI6MTYxNDg1NDQ3OSwiaWF0IjoxNjE0MDAxMjc5fQ.eyJzZXJpYWwiOiIwMDAwMWNkNDBlZTIifQ.Gk63eBJiPBGJBmCo58win95xHZOz_SdRLcnaI8tcsYw', 'User-Agent': 'okhttp/3.12.4', 'Host': 'kiosk-prod.bytefoods.com', 'Connection': 'Keep-Alive', 'Content-Length': '156'}
2021-03-03 21:26:52.460255-08	/products_and_promotions		{'Cookie': 'pantry-sid=eyJhbGciOiJIUzI1NiIsImV4cCI6MTYxNDg1NDQ3OSwiaWF0IjoxNjE0MDAxMjc5fQ.eyJzZXJpYWwiOiIwMDAwMWNkNDBlZTIifQ.Gk63eBJiPBGJBmCo58win95xHZOz_SdRLcnaI8tcsYw', 'Connection': 'Keep-Alive', 'If-None-Match': 'fbd02a1a73f22dbd6e349b79bda491d946f596a4', 'Host': 'kiosk-prod.bytefoods.com', 'User-Agent': 'okhttp/3.12.4'}
2021-03-03 21:31:52.453893-08	/products_and_promotions		{'Cookie': 'pantry-sid=eyJhbGciOiJIUzI1NiIsImV4cCI6MTYxNDg1NDQ3OSwiaWF0IjoxNjE0MDAxMjc5fQ.eyJzZXJpYWwiOiIwMDAwMWNkNDBlZTIifQ.Gk63eBJiPBGJBmCo58win95xHZOz_SdRLcnaI8tcsYw', 'Host': 'kiosk-prod.bytefoods.com', 'User-Agent': 'okhttp/3.12.4', 'If-None-Match': 'fbd02a1a73f22dbd6e349b79bda491d946f596a4', 'Connection': 'Keep-Alive'}
2021-03-03 21:32:40.191234-08	/status	"{""gcm_id"":""fUcDWMxL-sc:APA91bELOmRHqBkOr9cEZlzkfsFlm8lWSwFXgI5ipMMoP-R0ljaAkqXvLnWfgTgURTctxgABZykyn6qgKQdPoA4Qrys0_e_LLPr_D-BSQ-fpJC-boXNrkrW8tALzioRifEj51YRRrR-J"",""kiosk_id"":790,""retry_queue_length"":0,""num_transactions_pending_sync"":0,""battery_level"":100,""is_locked"":false,""system_uptime"":842076868,""kiosk_temperature"":0,""retry_count"":0,""temperature_tags"":[{""read_count"":4,""read_avg"":0.29,""epc"":""000047170115990579250149""},{""read_count"":10,""read_avg"":0.32,""epc"":""000047160115990534900120""}],""kiosk_temperature_count"":0,""time"":1614835927,""kit_temperature"":0,""rfid_0"":4381,""happy_hour"":0,""rfid_1"":3967,""power"":0,""app_uptime"":834652674,""rfid_2"":3968,""rfid_3"":3956,""rfid_4"":3427,""rfid_5"":3431,""rfid_6"":3414,""rfid_7"":3428}"	{'Cookie': 'pantry-sid=eyJhbGciOiJIUzI1NiIsImV4cCI6MTYxNDg1NDQ3OSwiaWF0IjoxNjE0MDAxMjc5fQ.eyJzZXJpYWwiOiIwMDAwMWNkNDBlZTIifQ.Gk63eBJiPBGJBmCo58win95xHZOz_SdRLcnaI8tcsYw', 'Connection': 'Keep-Alive', 'Content-Type': 'application/json; charset=utf-8', 'Content-Length': '719', 'User-Agent': 'okhttp/3.12.4', 'Host': 'kiosk-prod.bytefoods.com'}
2021-03-03 21:36:52.475977-08	/products_and_promotions		{'Host': 'kiosk-prod.bytefoods.com', 'User-Agent': 'okhttp/3.12.4', 'Cookie': 'pantry-sid=eyJhbGciOiJIUzI1NiIsImV4cCI6MTYxNDg1NDQ3OSwiaWF0IjoxNjE0MDAxMjc5fQ.eyJzZXJpYWwiOiIwMDAwMWNkNDBlZTIifQ.Gk63eBJiPBGJBmCo58win95xHZOz_SdRLcnaI8tcsYw', 'If-None-Match': 'fbd02a1a73f22dbd6e349b79bda491d946f596a4', 'Connection': 'Keep-Alive'}
2021-03-03 21:41:52.475563-08	/products_and_promotions		{'If-None-Match': 'fbd02a1a73f22dbd6e349b79bda491d946f596a4', 'Cookie': 'pantry-sid=eyJhbGciOiJIUzI1NiIsImV4cCI6MTYxNDg1NDQ3OSwiaWF0IjoxNjE0MDAxMjc5fQ.eyJzZXJpYWwiOiIwMDAwMWNkNDBlZTIifQ.Gk63eBJiPBGJBmCo58win95xHZOz_SdRLcnaI8tcsYw', 'Connection': 'Keep-Alive', 'User-Agent': 'okhttp/3.12.4', 'Host': 'kiosk-prod.bytefoods.com'}
2021-03-03 21:42:11.349789-08	/inventory	"{""retry_count"":0,""time"":1614836498,""epc"":[""000071490115916261470703"",""000085110116008592410763"",""000093690115986165420158"",""000061150116020677660822"",""000061150115989658240587"",""000093690115986165420003"",""000061150116020677660467"",""000061150116020677660476"",""000085110116008592410354"",""000093690115986165420176"",""000061150116016412250705"",""000111270116091767120316"",""000111270116091767120258"",""000111270116091767120262"",""000075380115935302530001"",""000047140116061254400849"",""000044040115839946140927"",""000085110116038880060635"",""000064180116057066450515"",""000093690116031089570698"",""000065750116071389770643"",""000064190116037103920016"",""000064190116037103920008"",""000040610116082000540690"",""000040610116082000540691"",""000040610116082000540695"",""000040610116082000540694"",""000027840116020713570078"",""000023500116073810700298"",""000027840116116652220999"",""000040890115666434170516"",""000081750116112376090919"",""000061610116058563050660"",""000023500116127930280292"",""000081750116112376090971"",""000091730116025015570086"",""000081750116112376090821"",""000089890116003507590144"",""000089890116003507590679"",""000091730116025015570073"",""000089890116003454690074"",""000075390116043131790960"",""000075390116043131790938"",""000027840116116652220832"",""000047140116061254400059"",""000115720116123538480200"",""000104480116021690620614"",""000092310116055198880023"",""000101920116037086490195"",""000065750116135574190943"",""000065690116031165630376"",""000065750116135574190911"",""000040610116082000540111"",""000080960116107226410201"",""000038160115731989040056"",""000101900116142037770987"",""000042070116111428890452"",""000038160115731989040469"",""000065750116135574190944"",""000065750116135574190945"",""000091430116010405600003"",""000067800116016346810965"",""000038150115623092090942"",""000093680116031054880410"",""000038150115693877781672"",""000092310116127898590920""]}"	{'Connection': 'Keep-Alive', 'Host': 'kiosk-prod.bytefoods.com', 'Content-Type': 'application/json; charset=utf-8', 'User-Agent': 'okhttp/3.12.4', 'Cookie': 'pantry-sid=eyJhbGciOiJIUzI1NiIsImV4cCI6MTYxNDg1NDQ3OSwiaWF0IjoxNjE0MDAxMjc5fQ.eyJzZXJpYWwiOiIwMDAwMWNkNDBlZTIifQ.Gk63eBJiPBGJBmCo58win95xHZOz_SdRLcnaI8tcsYw', 'Content-Length': '1825'}
2021-03-03 21:42:40.338529-08	/status	"{""gcm_id"":""fUcDWMxL-sc:APA91bELOmRHqBkOr9cEZlzkfsFlm8lWSwFXgI5ipMMoP-R0ljaAkqXvLnWfgTgURTctxgABZykyn6qgKQdPoA4Qrys0_e_LLPr_D-BSQ-fpJC-boXNrkrW8tALzioRifEj51YRRrR-J"",""kiosk_id"":790,""retry_queue_length"":0,""num_transactions_pending_sync"":0,""battery_level"":100,""is_locked"":false,""system_uptime"":842676900,""kiosk_temperature"":0,""retry_count"":0,""temperature_tags"":[{""read_count"":4,""read_avg"":0.13,""epc"":""000047170115990579250149""},{""read_count"":10,""read_avg"":0.28,""epc"":""000047160115990534900120""}],""kiosk_temperature_count"":0,""time"":1614836527,""kit_temperature"":0,""rfid_0"":4378,""happy_hour"":0,""rfid_1"":3969,""power"":0,""app_uptime"":835252706,""rfid_2"":3978,""rfid_3"":3950,""rfid_4"":3420,""rfid_5"":3437,""rfid_6"":3398,""rfid_7"":3431}"	{'Host': 'kiosk-prod.bytefoods.com', 'Connection': 'Keep-Alive', 'User-Agent': 'okhttp/3.12.4', 'Content-Type': 'application/json; charset=utf-8', 'Cookie': 'pantry-sid=eyJhbGciOiJIUzI1NiIsImV4cCI6MTYxNDg1NDQ3OSwiaWF0IjoxNjE0MDAxMjc5fQ.eyJzZXJpYWwiOiIwMDAwMWNkNDBlZTIifQ.Gk63eBJiPBGJBmCo58win95xHZOz_SdRLcnaI8tcsYw', 'Content-Length': '719'}
2021-03-03 21:46:52.496451-08	/products_and_promotions		{'If-None-Match': 'fbd02a1a73f22dbd6e349b79bda491d946f596a4', 'Cookie': 'pantry-sid=eyJhbGciOiJIUzI1NiIsImV4cCI6MTYxNDg1NDQ3OSwiaWF0IjoxNjE0MDAxMjc5fQ.eyJzZXJpYWwiOiIwMDAwMWNkNDBlZTIifQ.Gk63eBJiPBGJBmCo58win95xHZOz_SdRLcnaI8tcsYw', 'Connection': 'Keep-Alive', 'User-Agent': 'okhttp/3.12.4', 'Host': 'kiosk-prod.bytefoods.com'}
2021-03-03 21:51:52.532963-08	/products_and_promotions		{'User-Agent': 'okhttp/3.12.4', 'If-None-Match': 'fbd02a1a73f22dbd6e349b79bda491d946f596a4', 'Connection': 'Keep-Alive', 'Cookie': 'pantry-sid=eyJhbGciOiJIUzI1NiIsImV4cCI6MTYxNDg1NDQ3OSwiaWF0IjoxNjE0MDAxMjc5fQ.eyJzZXJpYWwiOiIwMDAwMWNkNDBlZTIifQ.Gk63eBJiPBGJBmCo58win95xHZOz_SdRLcnaI8tcsYw', 'Host': 'kiosk-prod.bytefoods.com'}
2021-03-03 21:52:40.372521-08	/status	"{""gcm_id"":""fUcDWMxL-sc:APA91bELOmRHqBkOr9cEZlzkfsFlm8lWSwFXgI5ipMMoP-R0ljaAkqXvLnWfgTgURTctxgABZykyn6qgKQdPoA4Qrys0_e_LLPr_D-BSQ-fpJC-boXNrkrW8tALzioRifEj51YRRrR-J"",""kiosk_id"":790,""retry_queue_length"":0,""num_transactions_pending_sync"":0,""battery_level"":100,""is_locked"":false,""system_uptime"":843276982,""kiosk_temperature"":0,""retry_count"":0,""temperature_tags"":[{""read_count"":5,""read_avg"":-0.06,""epc"":""000047170115990579250149""},{""read_count"":10,""read_avg"":-0.26,""epc"":""000047160115990534900120""}],""kiosk_temperature_count"":0,""time"":1614837127,""kit_temperature"":0,""rfid_0"":4403,""happy_hour"":0,""rfid_1"":3956,""power"":0,""app_uptime"":835852788,""rfid_2"":3966,""rfid_3"":3983,""rfid_4"":3421,""rfid_5"":3420,""rfid_6"":3435,""rfid_7"":3424}"	{'Content-Length': '721', 'Host': 'kiosk-prod.bytefoods.com', 'User-Agent': 'okhttp/3.12.4', 'Connection': 'Keep-Alive', 'Cookie': 'pantry-sid=eyJhbGciOiJIUzI1NiIsImV4cCI6MTYxNDg1NDQ3OSwiaWF0IjoxNjE0MDAxMjc5fQ.eyJzZXJpYWwiOiIwMDAwMWNkNDBlZTIifQ.Gk63eBJiPBGJBmCo58win95xHZOz_SdRLcnaI8tcsYw', 'Content-Type': 'application/json; charset=utf-8'}
2021-03-03 21:56:52.552818-08	/products_and_promotions		{'Cookie': 'pantry-sid=eyJhbGciOiJIUzI1NiIsImV4cCI6MTYxNDg1NDQ3OSwiaWF0IjoxNjE0MDAxMjc5fQ.eyJzZXJpYWwiOiIwMDAwMWNkNDBlZTIifQ.Gk63eBJiPBGJBmCo58win95xHZOz_SdRLcnaI8tcsYw', 'Host': 'kiosk-prod.bytefoods.com', 'Connection': 'Keep-Alive', 'If-None-Match': 'fbd02a1a73f22dbd6e349b79bda491d946f596a4', 'User-Agent': 'okhttp/3.12.4'}
2021-03-03 22:01:52.528776-08	/products_and_promotions		{'Host': 'kiosk-prod.bytefoods.com', 'User-Agent': 'okhttp/3.12.4', 'Cookie': 'pantry-sid=eyJhbGciOiJIUzI1NiIsImV4cCI6MTYxNDg1NDQ3OSwiaWF0IjoxNjE0MDAxMjc5fQ.eyJzZXJpYWwiOiIwMDAwMWNkNDBlZTIifQ.Gk63eBJiPBGJBmCo58win95xHZOz_SdRLcnaI8tcsYw', 'If-None-Match': 'fbd02a1a73f22dbd6e349b79bda491d946f596a4', 'Connection': 'Keep-Alive'}
